team,date,matchup,wl,min,pts,team_id,game_id,season,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,bubble,sample
GSW,2019-11-01,GSW vs. SAS,L,240,110,1610612744,0021900076,2019-20,39,84,0.464,13,28,0.464,19,21,0.905,7,32,39,25,4,2,11,22,-17.0,False,False
GSW,2019-10-30,GSW vs. PHX,L,240,110,1610612744,0021900065,2019-20,36,82,0.439,8,28,0.286,30,36,0.833,7,36,43,24,8,6,18,22,-11.0,False,False
GSW,2019-10-28,GSW @ NOP,W,240,134,1610612744,0021900047,2019-20,51,104,0.49,14,35,0.4,18,24,0.75,19,42,61,37,8,2,18,22,11.0,False,False
GSW,2019-10-27,GSW @ OKC,L,239,92,1610612744,0021900036,2019-20,30,92,0.326,5,33,0.152,27,31,0.871,12,27,39,17,13,2,14,15,-28.0,False,False
GSW,2019-10-24,GSW vs. LAC,L,238,122,1610612744,0021900016,2019-20,39,99,0.394,15,42,0.357,29,30,0.967,15,27,42,27,7,0,13,21,-19.0,False,False
MIN,2020-03-10,MIN @ HOU,L,240,111,1610612750,0021900963,2019-20,40,83,0.482,14,35,0.4,17,23,0.739,8,33,41,21,9,0,18,20,-6.0,False,False
MIN,2020-03-08,MIN vs. NOP,L,240,107,1610612750,0021900947,2019-20,37,94,0.394,8,33,0.242,25,31,0.806,9,33,42,20,15,3,17,23,-13.0,False,False
MIN,2020-03-06,MIN vs. ORL,L,240,118,1610612750,0021900935,2019-20,46,98,0.469,10,37,0.27,16,20,0.8,10,26,36,30,6,3,8,21,-14.0,False,False
MIN,2020-03-04,MIN vs. CHI,W,240,115,1610612750,0021900922,2019-20,40,81,0.494,19,43,0.442,16,25,0.64,10,33,43,27,5,4,17,15,7.0,False,False
MIN,2020-03-03,MIN @ NOP,W,241,139,1610612750,0021900911,2019-20,54,97,0.557,14,34,0.412,17,20,0.85,10,32,42,31,11,2,16,22,5.0,False,False
MIN,2020-03-01,MIN vs. DAL,L,241,91,1610612750,0021900896,2019-20,36,99,0.364,13,42,0.31,6,15,0.4,14,43,57,19,9,3,13,17,-20.0,False,False
MIN,2020-02-28,MIN @ ORL,L,239,125,1610612750,0021900877,2019-20,46,95,0.484,17,44,0.386,16,24,0.667,6,27,33,27,10,6,15,20,-11.0,False,False
MIN,2020-02-26,MIN @ MIA,W,240,129,1610612750,0021900868,2019-20,47,91,0.516,17,46,0.37,18,25,0.72,5,28,33,28,16,8,16,35,3.0,False,False
MIN,2020-02-24,MIN @ DAL,L,239,123,1610612750,0021900854,2019-20,42,95,0.442,15,42,0.357,24,34,0.706,7,35,42,16,4,6,11,22,-16.0,False,False
MIN,2020-02-23,MIN @ DEN,L,241,116,1610612750,0021900844,2019-20,40,90,0.444,14,40,0.35,22,29,0.759,9,29,38,26,7,2,15,16,-12.0,False,False
MIN,2020-02-21,MIN vs. BOS,L,241,117,1610612750,0021900830,2019-20,36,89,0.404,15,42,0.357,30,35,0.857,8,35,43,23,8,10,8,27,-10.0,False,False
MIN,2020-02-12,MIN vs. CHA,L,240,108,1610612750,0021900813,2019-20,39,101,0.386,14,49,0.286,16,20,0.8,14,34,48,25,10,7,11,19,-7.0,False,False
MIN,2020-02-10,MIN @ TOR,L,241,126,1610612750,0021900796,2019-20,39,86,0.453,18,40,0.45,30,35,0.857,10,28,38,24,6,4,23,19,-11.0,False,False
MIN,2020-02-08,MIN vs. LAC,W,240,142,1610612750,0021900782,2019-20,52,95,0.547,26,44,0.591,12,18,0.667,9,37,46,39,8,3,12,21,27.0,False,False
MIN,2020-02-05,MIN vs. ATL,L,240,120,1610612750,0021900759,2019-20,45,91,0.495,9,35,0.257,21,28,0.75,6,27,33,18,13,7,16,21,-7.0,False,False
MIN,2020-02-03,MIN @ SAC,L,239,109,1610612750,0021900749,2019-20,37,85,0.435,13,38,0.342,22,28,0.786,14,31,45,25,12,6,16,25,-4.0,False,False
MIN,2020-02-01,MIN @ LAC,L,241,106,1610612750,0021900727,2019-20,34,84,0.405,7,39,0.179,31,37,0.838,6,38,44,24,9,4,17,20,-12.0,False,False
MIN,2020-01-27,MIN vs. SAC,L,264,129,1610612750,0021900696,2019-20,43,89,0.483,23,46,0.5,20,33,0.606,10,35,45,29,7,8,20,27,-4.0,False,False
MIN,2020-01-25,MIN vs. OKC,L,239,104,1610612750,0021900683,2019-20,40,90,0.444,12,43,0.279,12,18,0.667,7,34,41,33,9,4,13,21,-9.0,False,False
MIN,2020-01-24,MIN vs. HOU,L,240,124,1610612750,0021900675,2019-20,48,98,0.49,11,32,0.344,17,20,0.85,13,38,51,28,8,8,17,26,-7.0,False,False
MIN,2020-01-22,MIN @ CHI,L,239,110,1610612750,0021900661,2019-20,41,86,0.477,15,44,0.341,13,24,0.542,10,33,43,27,7,3,18,25,-7.0,False,False
MIN,2020-01-20,MIN vs. DEN,L,240,100,1610612750,0021900649,2019-20,38,91,0.418,13,42,0.31,11,14,0.786,11,31,42,26,7,5,9,11,-7.0,False,False
MIN,2020-01-18,MIN vs. TOR,L,240,112,1610612750,0021900632,2019-20,38,94,0.404,14,50,0.28,22,27,0.815,12,37,49,34,8,5,17,18,-10.0,False,False
MIN,2020-01-17,MIN @ IND,L,240,114,1610612750,0021900619,2019-20,40,88,0.455,17,39,0.436,17,21,0.81,7,29,36,22,4,1,13,19,-2.0,False,False
MIN,2020-01-15,MIN vs. IND,L,239,99,1610612750,0021900608,2019-20,38,88,0.432,11,28,0.393,12,16,0.75,10,35,45,26,6,7,15,14,-5.0,False,False
MIN,2020-01-13,MIN vs. OKC,L,240,104,1610612750,0021900594,2019-20,38,91,0.418,12,35,0.343,16,21,0.762,9,28,37,23,10,6,9,21,-13.0,False,False
MIN,2020-01-11,MIN @ HOU,L,241,109,1610612750,0021900577,2019-20,36,95,0.379,13,48,0.271,24,36,0.667,13,31,44,28,12,4,18,18,-30.0,False,False
MIN,2020-01-09,MIN vs. POR,W,241,116,1610612750,0021900565,2019-20,44,89,0.494,13,32,0.406,15,21,0.714,15,41,56,25,7,9,14,28,14.0,False,False
MIN,2020-01-07,MIN @ MEM,L,241,112,1610612750,0021900551,2019-20,40,90,0.444,15,47,0.319,17,21,0.81,10,30,40,23,10,1,18,23,-7.0,False,False
MIN,2020-01-05,MIN @ CLE,W,240,118,1610612750,0021900536,2019-20,47,95,0.495,14,38,0.368,10,13,0.769,14,29,43,32,16,8,16,19,15.0,False,False
MIN,2020-01-02,MIN vs. GSW,W,239,99,1610612750,0021900512,2019-20,38,95,0.4,13,43,0.302,10,17,0.588,17,35,52,22,7,7,12,20,15.0,False,False
MIN,2020-01-01,MIN @ MIL,L,240,104,1610612750,0021900506,2019-20,34,91,0.374,15,46,0.326,21,28,0.75,6,42,48,18,7,8,11,25,-2.0,False,False
MIN,2019-12-30,MIN vs. BKN,W,264,122,1610612750,0021900494,2019-20,42,104,0.404,17,44,0.386,21,29,0.724,11,49,60,20,12,8,14,22,7.0,False,False
MIN,2019-12-28,MIN vs. CLE,L,242,88,1610612750,0021900479,2019-20,33,93,0.355,8,37,0.216,14,19,0.737,14,26,40,17,17,8,18,29,-6.0,False,False
MIN,2019-12-26,MIN @ SAC,W,291,105,1610612750,0021900464,2019-20,36,104,0.346,10,46,0.217,23,29,0.793,14,51,65,23,7,5,13,20,1.0,False,False
MIN,2019-12-23,MIN @ GSW,L,240,104,1610612750,0021900454,2019-20,35,87,0.402,11,34,0.324,23,29,0.793,9,31,40,16,10,7,16,18,-9.0,False,False
MIN,2019-12-21,MIN @ POR,L,241,106,1610612750,0021900438,2019-20,38,87,0.437,15,37,0.405,15,16,0.938,7,32,39,16,8,8,16,18,-7.0,False,False
MIN,2019-12-20,MIN @ DEN,L,239,100,1610612750,0021900427,2019-20,36,87,0.414,10,42,0.238,18,27,0.667,16,30,46,20,8,8,14,15,-9.0,False,False
MIN,2019-12-18,MIN vs. NOP,L,242,99,1610612750,0021900411,2019-20,36,95,0.379,10,39,0.256,17,27,0.63,12,31,43,20,9,3,10,18,-8.0,False,False
MIN,2019-12-13,MIN vs. LAC,L,240,117,1610612750,0021900377,2019-20,38,85,0.447,10,41,0.244,31,37,0.838,7,32,39,17,9,3,18,26,-7.0,False,False
MIN,2019-12-11,MIN vs. UTA,L,240,116,1610612750,0021900362,2019-20,40,91,0.44,15,41,0.366,21,26,0.808,15,27,42,18,9,3,11,19,-11.0,False,False
MIN,2019-12-09,MIN @ PHX,L,241,109,1610612750,0021900349,2019-20,40,85,0.471,6,22,0.273,23,29,0.793,11,34,45,14,6,7,16,23,-16.0,False,False
MIN,2019-12-08,MIN @ LAL,L,240,125,1610612750,0021900342,2019-20,44,84,0.524,15,37,0.405,22,26,0.846,6,25,31,27,5,6,15,18,-17.0,False,False
MIN,2019-12-06,MIN @ OKC,L,264,127,1610612750,0021900326,2019-20,50,96,0.521,13,38,0.342,14,20,0.7,10,26,36,25,8,2,13,29,-12.0,False,False
MIN,2019-12-04,MIN @ DAL,L,241,114,1610612750,0021900313,2019-20,37,89,0.416,17,38,0.447,23,26,0.885,15,29,44,23,5,7,12,21,-7.0,False,False
MIN,2019-12-01,MIN vs. MEM,L,241,107,1610612750,0021900286,2019-20,33,85,0.388,11,36,0.306,30,35,0.857,10,43,53,22,7,6,16,21,-8.0,False,True
MIN,2019-11-27,MIN @ SAS,W,242,113,1610612750,0021900262,2019-20,37,85,0.435,18,40,0.45,21,27,0.778,7,46,53,28,4,6,11,19,12.0,False,False
MIN,2019-11-25,MIN @ ATL,W,240,125,1610612750,0021900243,2019-20,41,90,0.456,15,35,0.429,28,36,0.778,14,33,47,27,10,6,13,25,12.0,False,False
MIN,2019-11-23,MIN vs. PHX,L,241,98,1610612750,0021900225,2019-20,38,91,0.418,12,42,0.286,10,17,0.588,9,48,57,26,2,10,14,23,-2.0,False,False
MIN,2019-11-20,MIN vs. UTA,L,241,95,1610612750,0021900210,2019-20,35,89,0.393,14,45,0.311,11,21,0.524,12,39,51,13,5,9,13,20,-8.0,False,True
MIN,2019-11-18,MIN @ UTA,W,240,112,1610612750,0021900196,2019-20,41,89,0.461,14,38,0.368,16,19,0.842,5,46,51,22,6,10,15,25,10.0,False,False
MIN,2019-11-16,MIN vs. HOU,L,240,105,1610612750,0021900179,2019-20,38,84,0.452,12,38,0.316,17,23,0.739,13,33,46,23,7,5,18,20,-20.0,False,False
MIN,2019-11-15,MIN vs. WAS,L,241,116,1610612750,0021900171,2019-20,42,89,0.472,11,37,0.297,21,29,0.724,9,34,43,26,6,5,20,20,-21.0,False,False
MIN,2019-11-13,MIN vs. SAS,W,241,129,1610612750,0021900158,2019-20,45,91,0.495,11,34,0.324,28,34,0.824,13,37,50,25,11,4,10,25,15.0,False,False
MIN,2019-11-11,MIN @ DET,W,240,120,1610612750,0021900140,2019-20,45,89,0.506,15,34,0.441,15,19,0.789,11,34,45,25,7,6,16,23,6.0,False,False
MIN,2019-11-10,MIN vs. DEN,L,265,98,1610612750,0021900132,2019-20,34,97,0.351,6,45,0.133,24,33,0.727,15,38,53,22,9,10,12,23,-2.0,False,False
MIN,2019-11-08,MIN vs. GSW,W,266,125,1610612750,0021900120,2019-20,48,111,0.432,9,36,0.25,20,29,0.69,20,39,59,20,10,10,18,23,6.0,False,False
MIN,2019-11-06,MIN @ MEM,L,240,121,1610612750,0021900108,2019-20,43,96,0.448,16,45,0.356,19,26,0.731,10,26,36,29,9,7,11,22,-16.0,False,False
MIN,2019-11-04,MIN vs. MIL,L,240,106,1610612750,0021900094,2019-20,37,103,0.359,13,43,0.302,19,22,0.864,13,34,47,20,12,4,15,23,-28.0,False,False
MIN,2019-11-02,MIN @ WAS,W,240,131,1610612750,0021900080,2019-20,51,94,0.543,17,39,0.436,12,17,0.706,3,44,47,33,9,10,21,23,22.0,False,False
MIN,2019-10-30,MIN @ PHI,L,241,95,1610612750,0021900057,2019-20,32,81,0.395,10,35,0.286,21,28,0.75,6,28,34,12,13,6,21,21,-22.0,False,False
MIN,2019-10-27,MIN vs. MIA,W,241,116,1610612750,0021900039,2019-20,39,91,0.429,13,45,0.289,25,33,0.758,14,32,46,24,12,1,16,17,7.0,False,False
MIN,2019-10-25,MIN @ CHA,W,240,121,1610612750,0021900018,2019-20,43,91,0.473,12,38,0.316,23,31,0.742,13,39,52,30,11,6,15,21,22.0,False,False
MIN,2019-10-23,MIN @ BKN,W,266,127,1610612750,0021900006,2019-20,46,108,0.426,13,43,0.302,22,28,0.786,12,40,52,23,9,4,13,22,1.0,False,False
CLE,2020-03-10,CLE @ CHI,L,240,103,1610612739,0021900962,2019-20,40,80,0.5,6,24,0.25,17,23,0.739,9,26,35,29,9,5,18,15,-5.0,False,False
CLE,2020-03-08,CLE vs. SAS,W,264,132,1610612739,0021900954,2019-20,43,94,0.457,13,34,0.382,33,45,0.733,14,46,60,26,4,4,18,24,3.0,False,False
CLE,2020-03-07,CLE vs. DEN,W,239,104,1610612739,0021900942,2019-20,42,76,0.553,12,28,0.429,8,12,0.667,8,31,39,32,8,2,21,17,2.0,False,False
CLE,2020-03-04,CLE vs. BOS,L,239,106,1610612739,0021900917,2019-20,39,89,0.438,13,38,0.342,15,20,0.75,17,33,50,24,6,2,12,19,-6.0,False,False
CLE,2020-03-02,CLE vs. UTA,L,238,113,1610612739,0021900902,2019-20,42,91,0.462,17,41,0.415,12,18,0.667,11,25,36,28,10,1,6,18,-13.0,False,False
CLE,2020-02-29,CLE vs. IND,L,239,104,1610612739,0021900890,2019-20,41,85,0.482,5,22,0.227,17,20,0.85,6,30,36,30,9,3,13,13,-9.0,False,True
CLE,2020-02-28,CLE @ NOP,L,241,104,1610612739,0021900883,2019-20,43,95,0.453,11,31,0.355,7,12,0.583,10,24,34,27,7,2,14,13,-12.0,False,False
CLE,2020-02-26,CLE vs. PHI,W,242,108,1610612739,0021900865,2019-20,41,78,0.526,11,24,0.458,15,17,0.882,9,39,48,24,5,4,18,16,14.0,False,False
CLE,2020-02-24,CLE vs. MIA,W,265,125,1610612739,0021900849,2019-20,43,97,0.443,14,37,0.378,25,34,0.735,13,40,53,25,8,6,12,20,6.0,False,False
CLE,2020-02-22,CLE @ MIA,L,240,105,1610612739,0021900838,2019-20,38,79,0.481,13,36,0.361,16,22,0.727,11,29,40,29,8,2,24,18,-19.0,False,False
CLE,2020-02-21,CLE @ WAS,W,241,113,1610612739,0021900827,2019-20,43,81,0.531,11,27,0.407,16,25,0.64,10,37,47,19,3,6,21,24,5.0,False,False
CLE,2020-02-12,CLE vs. ATL,W,240,127,1610612739,0021900807,2019-20,48,94,0.511,10,28,0.357,21,25,0.84,17,38,55,25,8,6,17,22,22.0,False,False
CLE,2020-02-09,CLE vs. LAC,L,240,92,1610612739,0021900791,2019-20,35,95,0.368,7,33,0.212,15,22,0.682,16,29,45,22,9,1,16,17,-41.0,False,False
CLE,2020-02-05,CLE @ OKC,L,242,103,1610612739,0021900760,2019-20,41,89,0.461,15,38,0.395,6,11,0.545,9,36,45,31,4,2,19,24,-6.0,False,False
CLE,2020-02-03,CLE vs. NYK,L,264,134,1610612739,0021900742,2019-20,52,92,0.565,18,35,0.514,12,18,0.667,5,29,34,34,6,3,14,18,-5.0,False,False
CLE,2020-02-01,CLE vs. GSW,L,240,112,1610612739,0021900730,2019-20,41,95,0.432,16,44,0.364,14,14,1.0,13,33,46,26,8,3,15,15,-19.0,False,False
CLE,2020-01-30,CLE vs. TOR,L,241,109,1610612739,0021900714,2019-20,42,90,0.467,13,36,0.361,12,14,0.857,15,37,52,23,7,3,21,21,-6.0,False,False
CLE,2020-01-28,CLE vs. NOP,L,242,111,1610612739,0021900700,2019-20,42,97,0.433,11,34,0.324,16,18,0.889,14,32,46,25,7,2,11,20,-14.0,False,False
CLE,2020-01-27,CLE @ DET,W,239,115,1610612739,0021900693,2019-20,48,96,0.5,9,24,0.375,10,13,0.769,11,34,45,25,9,6,13,21,15.0,False,False
CLE,2020-01-25,CLE vs. CHI,L,241,106,1610612739,0021900682,2019-20,42,84,0.5,13,30,0.433,9,11,0.818,11,32,43,30,5,1,21,20,-12.0,False,False
CLE,2020-01-23,CLE vs. WAS,L,240,112,1610612739,0021900666,2019-20,44,96,0.458,11,33,0.333,13,17,0.765,10,26,36,24,7,1,8,21,-12.0,False,False
CLE,2020-01-20,CLE vs. NYK,L,240,86,1610612739,0021900643,2019-20,32,94,0.34,11,33,0.333,11,17,0.647,16,37,53,15,5,4,10,14,-20.0,False,False
CLE,2020-01-18,CLE @ CHI,L,240,116,1610612739,0021900631,2019-20,40,73,0.548,15,29,0.517,21,23,0.913,7,29,36,27,5,5,27,18,-2.0,False,False
CLE,2020-01-17,CLE @ MEM,L,240,109,1610612739,0021900622,2019-20,41,92,0.446,9,36,0.25,18,26,0.692,16,34,50,18,6,2,15,19,-4.0,False,False
CLE,2020-01-14,CLE @ LAC,L,241,103,1610612739,0021900603,2019-20,38,91,0.418,14,37,0.378,13,15,0.867,8,32,40,25,5,6,13,21,-25.0,False,False
CLE,2020-01-13,CLE @ LAL,L,239,99,1610612739,0021900597,2019-20,38,85,0.447,7,25,0.28,16,24,0.667,10,30,40,21,4,1,19,22,-29.0,False,False
CLE,2020-01-11,CLE @ DEN,W,240,111,1610612739,0021900582,2019-20,44,89,0.494,12,37,0.324,11,13,0.846,12,43,55,22,5,1,14,19,8.0,False,False
CLE,2020-01-09,CLE @ DET,W,264,115,1610612739,0021900563,2019-20,48,91,0.527,5,20,0.25,14,20,0.7,10,29,39,24,9,5,14,18,3.0,False,False
CLE,2020-01-07,CLE vs. DET,L,240,113,1610612739,0021900548,2019-20,42,85,0.494,14,31,0.452,15,16,0.938,11,35,46,29,7,4,16,19,-2.0,False,True
CLE,2020-01-05,CLE vs. MIN,L,239,103,1610612739,0021900536,2019-20,40,84,0.476,8,25,0.32,15,19,0.789,12,32,44,15,6,2,20,13,-15.0,False,False
CLE,2020-01-04,CLE vs. OKC,L,240,106,1610612739,0021900527,2019-20,39,85,0.459,14,30,0.467,14,17,0.824,9,33,42,19,4,0,13,26,-15.0,False,False
CLE,2020-01-02,CLE vs. CHA,L,239,106,1610612739,0021900508,2019-20,41,81,0.506,13,35,0.371,11,14,0.786,7,35,42,26,6,3,14,22,-3.0,False,False
CLE,2019-12-31,CLE @ TOR,L,240,97,1610612739,0021900500,2019-20,37,87,0.425,10,38,0.263,13,16,0.813,8,33,41,21,5,4,14,19,-20.0,False,False
CLE,2019-12-28,CLE @ MIN,W,240,94,1610612739,0021900479,2019-20,32,77,0.416,4,20,0.2,26,36,0.722,14,46,60,13,9,4,28,21,6.0,False,False
CLE,2019-12-27,CLE @ BOS,L,240,117,1610612739,0021900466,2019-20,44,85,0.518,9,23,0.391,20,29,0.69,6,32,38,22,7,3,11,17,-12.0,False,False
CLE,2019-12-23,CLE vs. ATL,W,240,121,1610612739,0021900444,2019-20,50,96,0.521,11,29,0.379,10,12,0.833,7,36,43,19,8,6,23,16,3.0,False,False
CLE,2019-12-20,CLE vs. MEM,W,240,114,1610612739,0021900420,2019-20,40,92,0.435,17,37,0.459,17,23,0.739,16,44,60,26,4,10,14,12,7.0,False,False
CLE,2019-12-18,CLE vs. CHA,W,240,100,1610612739,0021900407,2019-20,40,74,0.541,7,26,0.269,13,17,0.765,10,38,48,25,7,3,23,21,2.0,False,False
CLE,2019-12-16,CLE @ TOR,L,240,113,1610612739,0021900395,2019-20,44,90,0.489,12,35,0.343,13,17,0.765,9,30,39,30,6,1,10,15,-20.0,False,False
CLE,2019-12-14,CLE @ MIL,L,239,108,1610612739,0021900385,2019-20,41,90,0.456,15,35,0.429,11,15,0.733,12,33,45,27,10,3,18,19,-17.0,False,False
CLE,2019-12-12,CLE @ SAS,W,266,117,1610612739,0021900368,2019-20,44,96,0.458,15,45,0.333,14,20,0.7,11,39,50,22,6,3,18,22,8.0,False,False
CLE,2019-12-11,CLE vs. HOU,L,241,110,1610612739,0021900356,2019-20,46,89,0.517,13,32,0.406,5,8,0.625,9,27,36,29,8,4,15,15,-6.0,False,False
CLE,2019-12-09,CLE @ BOS,L,243,88,1610612739,0021900344,2019-20,36,91,0.396,7,31,0.226,9,19,0.474,18,27,45,18,8,2,18,11,-22.0,False,False
CLE,2019-12-07,CLE @ PHI,L,240,94,1610612739,0021900332,2019-20,36,96,0.375,9,35,0.257,13,17,0.765,11,24,35,20,4,0,17,17,-47.0,False,True
CLE,2019-12-06,CLE vs. ORL,L,240,87,1610612739,0021900321,2019-20,35,83,0.422,10,34,0.294,7,10,0.7,10,35,45,22,9,7,16,19,-6.0,False,False
CLE,2019-12-03,CLE vs. DET,L,240,94,1610612739,0021900299,2019-20,38,90,0.422,8,27,0.296,10,14,0.714,12,28,40,16,6,6,13,11,-33.0,False,False
CLE,2019-11-29,CLE vs. MIL,L,241,110,1610612739,0021900270,2019-20,44,88,0.5,17,34,0.5,5,10,0.5,8,33,41,32,7,1,14,22,-9.0,False,False
CLE,2019-11-27,CLE vs. ORL,L,240,104,1610612739,0021900255,2019-20,37,81,0.457,11,34,0.324,19,22,0.864,12,37,49,20,5,0,25,15,-12.0,False,False
CLE,2019-11-25,CLE vs. BKN,L,239,106,1610612739,0021900240,2019-20,40,94,0.426,13,32,0.406,13,20,0.65,12,33,45,24,5,4,10,14,-2.0,False,False
CLE,2019-11-23,CLE vs. POR,W,241,110,1610612739,0021900231,2019-20,37,87,0.425,10,31,0.323,26,32,0.813,9,43,52,19,9,2,13,14,6.0,False,False
CLE,2019-11-22,CLE @ DAL,L,241,101,1610612739,0021900221,2019-20,37,86,0.43,12,29,0.414,15,17,0.882,8,26,34,23,3,3,10,15,-42.0,False,False
CLE,2019-11-20,CLE @ MIA,L,239,100,1610612739,0021900206,2019-20,37,87,0.425,12,38,0.316,14,16,0.875,10,24,34,19,13,2,19,23,-24.0,False,False
CLE,2019-11-18,CLE @ NYK,L,240,105,1610612739,0021900189,2019-20,36,76,0.474,17,36,0.472,16,30,0.533,10,31,41,18,2,1,19,26,-18.0,False,True
CLE,2019-11-17,CLE vs. PHI,L,240,95,1610612739,0021900183,2019-20,34,90,0.378,6,25,0.24,21,24,0.875,11,31,42,14,9,5,14,21,-19.0,False,False
CLE,2019-11-14,CLE vs. MIA,L,242,97,1610612739,0021900161,2019-20,36,85,0.424,8,32,0.25,17,21,0.81,11,30,41,18,14,2,18,16,-11.0,False,False
CLE,2019-11-12,CLE @ PHI,L,239,97,1610612739,0021900147,2019-20,38,86,0.442,5,21,0.238,16,20,0.8,9,36,45,13,10,0,13,13,-1.0,False,False
CLE,2019-11-10,CLE @ NYK,W,240,108,1610612739,0021900136,2019-20,36,82,0.439,8,28,0.286,28,31,0.903,9,36,45,20,11,2,14,19,21.0,False,False
CLE,2019-11-08,CLE @ WAS,W,240,113,1610612739,0021900118,2019-20,41,90,0.456,6,27,0.222,25,29,0.862,17,31,48,18,10,5,12,17,13.0,False,False
CLE,2019-11-05,CLE vs. BOS,L,238,113,1610612739,0021900098,2019-20,40,95,0.421,13,33,0.394,20,22,0.909,11,32,43,22,3,6,9,18,-6.0,False,False
CLE,2019-11-03,CLE vs. DAL,L,240,111,1610612739,0021900089,2019-20,39,96,0.406,18,48,0.375,15,22,0.682,12,29,41,24,9,4,9,14,-20.0,False,False
CLE,2019-11-01,CLE @ IND,L,240,95,1610612739,0021900070,2019-20,32,87,0.368,11,32,0.344,20,25,0.8,3,42,45,20,9,1,16,21,-7.0,False,False
CLE,2019-10-30,CLE vs. CHI,W,240,117,1610612739,0021900055,2019-20,41,78,0.526,10,24,0.417,25,31,0.806,10,37,47,25,3,7,17,21,6.0,False,False
CLE,2019-10-28,CLE @ MIL,L,238,112,1610612739,0021900046,2019-20,45,100,0.45,12,39,0.308,10,12,0.833,10,38,48,19,2,3,11,22,-17.0,False,False
CLE,2019-10-26,CLE vs. IND,W,239,110,1610612739,0021900030,2019-20,40,80,0.5,11,31,0.355,19,29,0.655,12,32,44,23,9,7,18,20,11.0,False,False
CLE,2019-10-23,CLE @ ORL,L,240,85,1610612739,0021900005,2019-20,33,88,0.375,9,34,0.265,10,15,0.667,10,44,54,20,8,2,16,15,-9.0,False,False
CHI,2020-03-10,CHI vs. CLE,W,241,108,1610612741,0021900962,2019-20,42,84,0.5,12,34,0.353,12,15,0.8,14,32,46,23,8,6,21,21,5.0,False,False
CHI,2020-03-08,CHI @ BKN,L,240,107,1610612741,0021900946,2019-20,39,92,0.424,12,34,0.353,17,25,0.68,5,26,31,23,14,3,7,31,-3.0,False,False
CHI,2020-03-06,CHI vs. IND,L,240,102,1610612741,0021900934,2019-20,40,97,0.412,9,38,0.237,13,15,0.867,17,28,45,27,12,6,17,25,-6.0,False,False
CHI,2020-03-04,CHI @ MIN,L,241,108,1610612741,0021900922,2019-20,45,94,0.479,11,30,0.367,7,11,0.636,9,31,40,24,10,5,10,19,-7.0,False,False
CHI,2020-03-02,CHI vs. DAL,W,240,109,1610612741,0021900907,2019-20,44,94,0.468,10,36,0.278,11,17,0.647,12,30,42,24,7,5,14,21,2.0,False,False
CHI,2020-02-29,CHI @ NYK,L,239,115,1610612741,0021900887,2019-20,41,89,0.461,17,35,0.486,16,23,0.696,13,20,33,26,12,3,8,22,-10.0,False,False
CHI,2020-02-25,CHI vs. OKC,L,241,122,1610612741,0021900859,2019-20,52,97,0.536,12,31,0.387,6,9,0.667,13,26,39,22,6,4,11,25,-2.0,False,False
CHI,2020-02-23,CHI vs. WAS,W,239,126,1610612741,0021900845,2019-20,45,81,0.556,18,37,0.486,18,28,0.643,10,27,37,27,15,4,26,28,9.0,False,False
CHI,2020-02-22,CHI vs. PHX,L,241,104,1610612741,0021900839,2019-20,36,83,0.434,14,38,0.368,18,21,0.857,11,27,38,18,11,7,25,29,-8.0,False,False
CHI,2020-02-20,CHI vs. CHA,L,239,93,1610612741,0021900823,2019-20,37,87,0.425,7,31,0.226,12,19,0.632,12,26,38,24,12,3,13,23,-10.0,False,False
CHI,2020-02-11,CHI @ WAS,L,240,114,1610612741,0021900803,2019-20,44,92,0.478,16,39,0.41,10,14,0.714,10,34,44,25,9,4,20,22,-12.0,False,False
CHI,2020-02-09,CHI @ PHI,L,240,111,1610612741,0021900788,2019-20,43,88,0.489,12,32,0.375,13,17,0.765,14,28,42,23,8,3,18,24,-7.0,False,False
CHI,2020-02-06,CHI vs. NOP,L,240,119,1610612741,0021900765,2019-20,46,93,0.495,13,29,0.448,14,23,0.609,11,29,40,25,11,1,15,16,-6.0,False,True
CHI,2020-02-02,CHI @ TOR,L,240,102,1610612741,0021900740,2019-20,35,90,0.389,15,48,0.313,17,26,0.654,17,24,41,25,10,0,16,21,-27.0,False,False
CHI,2020-01-31,CHI @ BKN,L,241,118,1610612741,0021900721,2019-20,42,86,0.488,12,34,0.353,22,26,0.846,11,27,38,27,7,3,13,21,-15.0,False,False
CHI,2020-01-29,CHI @ IND,L,266,106,1610612741,0021900708,2019-20,45,85,0.529,6,33,0.182,10,15,0.667,6,28,34,26,10,3,18,17,-9.0,False,False
CHI,2020-01-27,CHI vs. SAS,W,240,110,1610612741,0021900695,2019-20,42,93,0.452,14,37,0.378,12,15,0.8,14,36,50,28,8,2,9,23,1.0,False,False
CHI,2020-01-25,CHI @ CLE,W,240,118,1610612741,0021900682,2019-20,44,85,0.518,12,33,0.364,18,24,0.75,7,29,36,24,15,2,9,16,12.0,False,False
CHI,2020-01-24,CHI vs. SAC,L,240,81,1610612741,0021900674,2019-20,31,79,0.392,8,37,0.216,11,14,0.786,8,35,43,23,6,4,19,21,-17.0,False,False
CHI,2020-01-22,CHI vs. MIN,W,241,117,1610612741,0021900661,2019-20,39,84,0.464,9,30,0.3,30,37,0.811,12,38,50,21,9,2,12,22,7.0,False,False
