name,dist,value,made,desc,team,opp,x,y,player_id,game_id,event_id,shot_id,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,zone,area,date,period,min_left,sec_left
T. Warren,3,2,True,Putback Layup Shot,PHX,IND,-22,27,203933,0021901270,111,0021901270-111,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,2,11
T. Warren,2,2,True,Running Dunk Shot,PHX,IND,21,6,203933,0021901270,114,0021901270-114,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,1,55
D. Booker,19,2,False,Pullup Jump shot,PHX,IND,-108,161,1626164,0021901270,116,0021901270-116,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side Center(LC),20200806,1,1,36
T. Warren,26,3,True,Step Back Jump shot,PHX,IND,122,237,203933,0021901270,118,0021901270-118,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24+ ft.,Right Side Center(RC),20200806,1,1,28
D. Saric,1,2,True,Driving Layup Shot,PHX,IND,17,6,203967,0021901270,119,0021901270-119,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,1,1,11
G. Bitadze,27,3,True,Jump Shot,PHX,IND,-122,243,1629048,0021901270,129,0021901270-129,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,1,0,33
J. Carter,26,3,False,Jump Shot,PHX,IND,54,261,1628975,0021901270,131,0021901270-131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,1,0,17
J. Holiday,23,3,False,Jump Shot,PHX,IND,-237,12,203200,0021901270,143,0021901270-143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,2,11,43
R. Rubio,19,2,True,Step Back Jump shot,PHX,IND,-48,188,201937,0021901270,145,0021901270-145,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Center(C),20200806,2,11,28
T. McConnell,14,2,False,Pullup Jump shot,PHX,IND,63,133,204456,0021901270,146,0021901270-146,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Center(C),20200806,2,11,18
D. Saric,1,2,False,Layup Shot,PHX,IND,-16,8,203967,0021901270,148,0021901270-148,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,11,4
J. Holiday,6,2,False,Driving Layup Shot,PHX,IND,22,59,203200,0021901270,151,0021901270-151,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,10,57
D. Saric,26,3,False,Jump Shot,PHX,IND,79,248,203967,0021901270,153,0021901270-153,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,2,10,48
D. Ayton,10,2,True,Turnaround Jump Shot,PHX,IND,-100,9,1629028,0021901270,158,0021901270-158,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200806,2,10,26
R. Rubio,0,2,True,Driving Finger Roll Layup Shot,PHX,IND,8,4,201937,0021901270,161,0021901270-161,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,10,1
T. McConnell,2,2,True,Driving Finger Roll Layup Shot,PHX,IND,19,15,204456,0021901270,162,0021901270-162,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,9,47
C. Johnson,26,3,False,Jump Shot,PHX,IND,-131,234,1629661,0021901270,163,0021901270-163,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,2,9,25
T. McConnell,2,2,True,Driving Layup Shot,PHX,IND,-17,23,204456,0021901270,165,0021901270-165,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,9,13
D. Ayton,2,2,True,Cutting Layup Shot,PHX,IND,-3,20,1629028,0021901270,166,0021901270-166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,2,8,59
V. Oladipo,1,2,True,Driving Reverse Layup Shot,PHX,IND,-12,13,203506,0021901270,173,0021901270-173,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,8,43
J. Holiday,26,3,False,Pullup Jump shot,PHX,IND,-128,230,203200,0021901270,176,0021901270-176,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200806,2,8,24
R. Rubio,19,2,False,Pullup Jump shot,PHX,IND,-25,192,201937,0021901270,182,0021901270-182,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200806,2,7,48
V. Oladipo,18,2,False,Pullup Jump shot,PHX,IND,-172,65,203506,0021901270,184,0021901270-184,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Left Side(L),20200806,2,7,35
D. Ayton,0,2,True,Cutting Finger Roll Layup Shot,PHX,IND,-8,5,1629028,0021901270,199,0021901270-199,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,2,7,21
A. Holiday,4,2,True,Driving Reverse Layup Shot,PHX,IND,-24,42,1628988,0021901270,201,0021901270-201,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,6,59
C. Payne,23,3,True,Jump Shot,PHX,IND,229,52,1626166,0021901270,202,0021901270-202,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,2,6,43
M. Brogdon,23,3,False,Jump Shot,PHX,IND,237,20,1627763,0021901270,204,0021901270-204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,2,6,21
M. Turner,2,2,False,Layup Shot,PHX,IND,21,16,1626167,0021901270,206,0021901270-206,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,6,19
D. Ayton,0,2,True,Finger Roll Layup Shot,PHX,IND,-4,8,1629028,0021901270,209,0021901270-209,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,6,9
C. Johnson,23,3,False,Jump Shot,PHX,IND,230,9,1629661,0021901270,217,0021901270-217,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,2,5,43
T. Warren,10,2,True,Layup Shot,PHX,IND,46,90,203933,0021901270,219,0021901270-219,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,2,5,28
M. Bridges,16,2,False,Pullup Jump shot,PHX,IND,-20,167,1628969,0021901270,220,0021901270-220,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200806,2,5,13
T. Warren,27,3,False,Pullup Jump shot,PHX,IND,-169,214,203933,0021901270,222,0021901270-222,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200806,2,5,7
M. Turner,3,2,True,Driving Layup Shot,PHX,IND,22,33,1626167,0021901270,230,0021901270-230,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,4,36
M. Bridges,0,2,True,Running Dunk Shot,PHX,IND,0,0,1628969,0021901270,232,0021901270-232,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,4,30
T. Warren,12,2,False,Pullup Jump shot,PHX,IND,-112,63,203933,0021901270,234,0021901270-234,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Left Side(L),20200806,2,4,4
M. Brogdon,16,2,False,Step Back Jump shot,PHX,IND,-47,158,1627763,0021901270,242,0021901270-242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Center(C),20200806,2,3,39
T. Warren,13,2,True,Pullup Jump shot,PHX,IND,-58,117,203933,0021901270,259,0021901270-259,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Center(C),20200806,2,2,55
C. Payne,21,3,False,Jump Shot,PHX,IND,-218,11,1626166,0021901270,261,0021901270-261,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Left Side(L),20200806,2,2,38
C. Payne,22,3,False,Jump Shot,PHX,IND,-228,22,1626166,0021901270,265,0021901270-265,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,2,2,22
M. Turner,26,3,False,Jump Shot,PHX,IND,91,248,1626167,0021901270,267,0021901270-267,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,2,2,10
M. Bridges,26,3,False,Jump Shot,PHX,IND,79,257,1628969,0021901270,269,0021901270-269,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200806,2,1,56
T. Warren,3,2,True,Driving Layup Shot,PHX,IND,22,21,203933,0021901270,274,0021901270-274,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,1,42
D. Booker,11,2,False,Fadeaway Jump Shot,PHX,IND,-111,36,1626164,0021901270,276,0021901270-276,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200806,2,1,24
M. Turner,1,2,True,Dunk Shot,PHX,IND,4,15,1626167,0021901270,278,0021901270-278,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,1,8
M. Brogdon,2,2,True,Driving Layup Shot,PHX,IND,-19,13,1627763,0021901270,284,0021901270-284,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,2,0,36
D. Booker,29,3,False,Running Jump Shot,PHX,IND,-147,251,1626164,0021901270,285,0021901270-285,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,2,0,32
D. Booker,23,3,False,Fadeaway Jump Shot,PHX,IND,-236,31,1626164,0021901270,293,0021901270-293,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200806,2,0,0
M. Turner,14,2,False,Jump Shot,PHX,IND,56,130,1626167,0021901270,299,0021901270-299,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200806,3,11,50
C. Johnson,22,3,False,Jump Shot,PHX,IND,225,18,1629661,0021901270,301,0021901270-301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200806,3,11,33
M. Turner,21,2,True,Jump Shot,PHX,IND,121,180,1626167,0021901270,303,0021901270-303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Right Side Center(RC),20200806,3,11,18
M. Turner,26,3,False,Jump Shot,PHX,IND,161,214,1626167,0021901270,306,0021901270-306,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,3,10,53
D. Ayton,16,2,True,Jump Shot,PHX,IND,-36,165,1629028,0021901270,308,0021901270-308,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Center(C),20200806,3,10,44
T. Warren,4,2,True,Cutting Layup Shot,PHX,IND,34,22,203933,0021901270,310,0021901270-310,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,3,10,31
D. Ayton,2,2,True,Layup Shot,PHX,IND,18,17,1629028,0021901270,317,0021901270-317,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,10,19
C. Johnson,1,2,True,Running Dunk Shot,PHX,IND,8,18,1629661,0021901270,321,0021901270-321,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,10,2
M. Brogdon,28,3,True,Jump Shot,PHX,IND,126,251,1627763,0021901270,324,0021901270-324,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200806,3,9,45
D. Ayton,5,2,False,Cutting Layup Shot,PHX,IND,-7,55,1629028,0021901270,326,0021901270-326,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200806,3,9,30
R. Rubio,27,3,False,Jump Shot,PHX,IND,-181,211,201937,0021901270,330,0021901270-330,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,9,21
T. Warren,25,3,False,Pullup Jump shot,PHX,IND,-123,229,203933,0021901270,332,0021901270-332,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,9,14
M. Brogdon,2,2,False,Layup Shot,PHX,IND,22,13,1627763,0021901270,336,0021901270-336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,9,3
T. Warren,1,2,False,Putback Layup Shot,PHX,IND,11,4,203933,0021901270,339,0021901270-339,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,9,0
C. Johnson,27,3,True,Running Jump Shot,PHX,IND,-203,180,1629661,0021901270,341,0021901270-341,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,8,55
D. Ayton,4,2,False,Turnaround Hook Shot,PHX,IND,5,49,1629028,0021901270,351,0021901270-351,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,8,25
V. Oladipo,27,3,False,Jump Shot,PHX,IND,-103,258,203506,0021901270,358,0021901270-358,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,8,7
D. Booker,2,2,True,Running Layup Shot,PHX,IND,20,22,1626164,0021901270,360,0021901270-360,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,8,0
M. Turner,1,2,True,Reverse Layup Shot,PHX,IND,12,14,1626167,0021901270,361,0021901270-361,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,7,38
R. Rubio,27,3,False,Jump Shot,PHX,IND,-180,207,201937,0021901270,363,0021901270-363,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200806,3,7,23
J. Carter,5,2,False,Driving Floating Jump Shot,PHX,IND,29,41,1628975,0021901270,371,0021901270-371,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20200806,3,7,6
R. Rubio,12,2,False,Driving Floating Jump Shot,PHX,IND,31,122,201937,0021901270,373,0021901270-373,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20200806,3,7,0
